dates,return
20150821,0.079204592
20150824,0.079204807
20150825,0.078740108
20150826,0.079493783
20150827,0.080065421
20150828,0.079602683
20150831,0.080386344
20150901,0.081134477
20150902,0.080315246
20150903,0.080172512
20150904,0.080924963
20150907,0.079851232
20150908,0.079528165
20150909,0.079528165
20150910,0.07974379
20150911,0.079492289
20150914,0.079312496
20150915,0.079492289
20150916,0.07938441
20150917,0.079312496
20150918,0.079492289
20150921,0.07938441
20150922,0.079240616
20150923,0.079456314
20150924,0.079240832
20150925,0.079564071
20150930,0.079995465
20151001,0.079276498
20151002,0.079672399
20151005,0.079601044
20151006,0.078988037
20151007,0.078735979
20151008,0.079204463
20151012,0.079168554
20151013,0.07938441
20151014,0.079312496
20151015,0.079636231
20151016,0.079240487
20151019,0.079348438
20151020,0.079348438
20151021,0.079132719
20151022,0.079312626
20151023,0.079528165
20151026,0.079528165
20151027,0.079528165
20151028,0.079528165
20151029,0.07931284
20151030,0.079420755
20151102,0.079815087
20151103,0.079707563
20151104,0.079707563
20151105,0.079635886
20151106,0.078885782
20151109,0.078257818
20151110,0.081060424
20151111,0.081166394
20151112,0.081166394
20151113,0.081166394
20151116,0.08137845
20151117,0.081201873
20151118,0.080989644
20151119,0.080989644
20151120,0.080424568
20151123,0.080779156
20151124,0.080746656
20151125,0.080718036
20151126,0.080491626
20151127,0.081585286
20151130,0.084329142
20151201,0.08569879
20151202,0.085400775
20151203,0.084897496
20151204,0.08330438
20151207,0.082431705
20151208,0.082187339
20151209,0.081659984
20151210,0.081061045
20151211,0.081483747
20151214,0.081413354
20151215,0.081518945
20151216,0.081167426
20151217,0.082257838
20151218,0.081554296
20151221,0.081695781
20151222,0.081166394
20151223,0.081166394
20151224,0.081166394
20151228,0.081095774
20151229,0.081272334
20151230,0.081237047
20160104,0.083193979
20160105,0.080673404
20160106,0.079886677
20160107,0.07992258
20160108,0.079635886
20160111,0.079958556
20160112,0.079635843
20160113,0.079635843
20160114,0.079492417
20160115,0.079707563
20160118,0.079707563
20160119,0.079707563
20160120,0.079851017
20160121,0.079635843
20160122,0.079635843
20160125,0.079635843
20160126,0.079707606
20160127,0.079456485
20160128,0.079600006
20160129,0.080714554
20160201,0.079781998
20160202,0.079132722
20160203,0.079459845
20160204,0.078481137
20160205,0.078481137
20160211,0.080380274
20160212,0.077093638
20160215,0.076950062
20160216,0.08109533
20160217,0.076686203
20160218,0.075875028
20160219,0.076210962
20160222,0.076801545
20160223,0.077606807
20160224,0.078044592
20160225,0.078044592
20160226,0.078044592
20160229,0.078117529
20160302,0.077935196
20160303,0.07797169
20160304,0.07800817
20160307,0.078117485
20160308,0.078117485
20160309,0.078994361
20160310,0.0768763
20160311,0.076774539
20160314,0.078445532
20160315,0.078518519
20160316,0.078699769
20160317,0.079240444
20160318,0.079096439
20160321,0.078881159
20160322,0.079241133
20160323,0.07967171
20160324,0.079600006
20160325,0.079635886
20160328,0.079671752
20160329,0.080785484
20160330,0.079204463
20160331,0.079384453
20160401,0.079348481
20160404,0.079890133
20160405,0.078988038
20160406,0.078879602
20160407,0.078879602
20160408,0.078879602
20160411,0.078807318
20160412,0.078771264
20160414,0.078267467
20160415,0.079348438
20160418,0.07906088
20160419,0.079492246
20160420,0.079923957
20160421,0.079132504
20160422,0.079492418
20160425,0.079276455
20160426,0.079636923
20160427,0.079096266
20160428,0.079096266
20160429,0.079096266
20160502,0.079096266
20160503,0.079819377
20160504,0.079824857
20160509,0.079653474
20160510,0.077606274
20160511,0.077312713
20160512,0.077422806
20160513,0.076690711
20160516,0.077569866
20160517,0.077533935
20160518,0.077499006
20160519,0.078154308
20160520,0.078626396
20160523,0.078408514
20160524,0.078481181
20160525,0.07793674
20160526,0.07858997
20160527,0.07858997
20160530,0.077722237
20160531,0.07909631
20160601,0.082272673
20160602,0.077349395
20160603,0.077349395
20160607,0.07815935
20160608,0.078277778
20160609,0.085141217
20160610,0.07226347
20160613,0.071835976
20160614,0.071524515
20160615,0.071407924
20160616,0.071680293
20160617,0.071098901
20160620,0.071759299
20160621,0.072726539
20160622,0.071065528
20160623,0.072840913
20160624,0.076671624
20160627,0.070584521
20160628,0.070505834
20160629,0.0707813
20160630,0.070387761
20160701,0.072364604
20160704,0.070550449
20160705,0.069835831
20160706,0.069677774
20160707,0.068757237
20160708,0.06887741
20160711,0.06887741
20160712,0.06887741
20160713,0.06871729
20160714,0.068957479
20160715,0.068957479
20160718,0.068957479
20160719,0.068957479
20160720,0.068957479
20160721,0.068957479
20160722,0.068957479
20160725,0.068957479
20160726,0.069037535
20160727,0.068917452
20160728,0.069077674
20160729,0.068837351
20160801,0.068837351
20160802,0.068837351
20160803,0.068757237
20160804,0.06887741
20160805,0.068957533
20160808,0.068757237
20160809,0.06887741
20160810,0.069117904
20160811,0.068596865
20160812,0.068837351
20160816,0.068837351
20160817,0.068757237
20160818,0.068957533
20160819,0.068757237
20160822,0.06871729
20160823,0.068877464
20160824,0.068757668
20160825,0.068957694
20160826,0.06919729
20160829,0.068004384
20160830,0.069635625
20160831,0.069319569
20160901,0.069677039
20160902,0.070782398
20160905,0.070506621
20160906,0.070032001
20160907,0.070507676
20160908,0.069794242
20160909,0.069318883
20160912,0.069242483
20160913,0.070269389
20160919,0.07034832
20160920,0.070584521
20160921,0.070584521
20160922,0.070663249
20160923,0.070387761
20160926,0.070545212
20160927,0.07050599
20160928,0.070663249
20160929,0.070859662
20160930,0.071687697
20161004,0.070190237
20161005,0.06975713
20161006,0.07034858
20161007,0.070466856
20161010,0.070428275
20161011,0.070547019
20161012,0.071564252
20161013,0.071251456
20161014,0.071094834
20161017,0.070429512
20161018,0.071094988
20161019,0.071017276
20161020,0.071329594
20161021,0.070553802
20161024,0.071758846
20161025,0.071528544
20161026,0.072339988
20161027,0.072840913
20161028,0.072378631
20161031,0.072802303
20161101,0.07268678
20161102,0.072918037
20161103,0.072494071
20161104,0.072455623
20161107,0.07268678
20161108,0.07268678
20161109,0.074390822
20161110,0.070674642
20161111,0.071415952
20161114,0.069047792
20161115,0.075008479
20161116,0.070837792
20161117,0.077129969
20161118,0.073860542
20161121,0.07684401
20161122,0.077756885
20161123,0.077188821
20161124,0.075986698
20161125,0.080466779
20161128,0.083805594
20161129,0.082158488
20161130,0.081453604
20161201,0.082360446
20161202,0.081270748
20161205,0.080647513
20161206,0.077831066
20161207,0.078473295
20161208,0.077108809
20161209,0.075271954
20161212,0.0761066
20161213,0.075472441
20161214,0.074526388
20161215,0.07303279
20161216,0.073340117
20161219,0.072879159
20161220,0.07334111
20161221,0.072802452
20161222,0.072263004
20161223,0.071727578
20161226,0.073224489
20161227,0.073761658
20161228,0.073648906
20161229,0.072841162
20170102,0.073889596
20170103,0.072967385
20170104,0.07215347
20170105,0.071450677
20170106,0.070151133
20170109,0.070033881
20170110,0.071135219
20170111,0.070545159
20170112,0.071018329
20170113,0.070229742
20170116,0.070348111
20170117,0.070584992
20170118,0.07022969
20170119,0.069835222
20170120,0.070426978
20170123,0.070033308
20170124,0.070074124
20170125,0.069726538
20170126,0.071096061
20170131,0.072069874
20170201,0.07179773
20170202,0.072505515
20170203,0.070820411
20170206,0.070781144
20170207,0.070820567
20170208,0.070584521
20170209,0.070505834
20170210,0.070623867
20170213,0.070702564
20170214,0.070584521
20170215,0.070270013
20170216,0.07074181
20170217,0.07074181
20170220,0.070820411
20170221,0.070702512
20170222,0.070623919
20170223,0.07074181
20170224,0.07034941
20170227,0.070938064
20170228,0.070938064
20170302,0.070624695
20170303,0.071094783
20170306,0.070625724
20170307,0.069775152
20170308,0.07172041
20170309,0.072069056
20170310,0.072108156
20170313,0.072802702
20170314,0.072532653
20170315,0.072339588
20170316,0.072455423
20170317,0.072455423
20170320,0.072455423
20170321,0.072455423
20170322,0.072378232
20170323,0.072494021
20170324,0.072339738
20170327,0.072725486
20170328,0.07257122
20170329,0.072764577
20170330,0.072765582
20170331,0.072146141
20170403,0.072418071
20170404,0.072146901
20170405,0.071680243
20170406,0.071602435
20170407,0.071641372
20170410,0.071680293
20170411,0.071874667
20170412,0.071758039
20170413,0.071602587
20170414,0.071758089
20170417,0.071796964
20170418,0.071913445
20170419,0.071680698
20170420,0.072029837
20170421,0.071874819
20170424,0.07187507
20170425,0.072223516
20170426,0.07230093
20170427,0.072339739
20170428,0.072262407
20170502,0.072418071
20170504,0.072146901
20170508,0.071913902
20170510,0.071797372
20170511,0.071680702
20170512,0.072190997
20170515,0.070977319
20170516,0.07085961
20170517,0.071095248
20170518,0.07074181
20170519,0.07074181
20170522,0.070584729
20170523,0.070820359
20170524,0.070741862
20170525,0.07085961
20170526,0.070781144
20170529,0.070898845
20170530,0.071055834
20170531,0.070820359
20170601,0.070898897
20170602,0.070781092
20170605,0.070702563
20170607,0.070428275
20170608,0.070859816
20170609,0.070781917
20170612,0.070782943
20170613,0.07148548
20170614,0.07148548
20170615,0.071563483
20170616,0.071368487
20170619,0.07148548
20170620,0.07148548
20170621,0.071173866
20170622,0.071641321
20170623,0.071485684
20170626,0.071719148
20170627,0.071485938
20170628,0.071138038
20170629,0.072107405
20170630,0.072843926
20170703,0.071991106
20170704,0.072030039
20170705,0.072108166
20170706,0.072031108
20170707,0.071758856
20170710,0.071603204
20170711,0.071447304
20170712,0.071369725
20170713,0.071016921
20170714,0.070663197
20170717,0.070663197
20170718,0.071056925
20170719,0.070466388
20170720,0.070466388
20170721,0.070466388
20170724,0.070466388
20170725,0.070545212
20170726,0.070426978
20170727,0.070742645
20170728,0.070506253
20170731,0.070229742
20170801,0.070348584
20170802,0.070150873
20170803,0.069913194
20170804,0.069913194
20170807,0.069913194
20170808,0.06975477
20170809,0.069913247
20170810,0.070032001
20170811,0.070032001
20170814,0.070032001
20170816,0.070032001
20170817,0.070032001
20170818,0.070032001
20170821,0.070032001
20170822,0.070032001
20170823,0.070032001
20170824,0.070032001
20170825,0.070269653
20170828,0.069913194
20170829,0.069913194
20170830,0.070151138
20170831,0.069873612
20170901,0.069833962
20170904,0.06971486
20170905,0.070032849
20170906,0.069794721
20170907,0.069595878
20170908,0.069356836
20170911,0.069436564
20170912,0.069316974
20170913,0.069237254
20170914,0.069197504
20170915,0.069436511
20170918,0.069356889
20170919,0.069317187
20170920,0.069555901
20170921,0.069476377
20170922,0.069595665
20170925,0.069595665
20170926,0.069277947
20170927,0.067235226
20170928,0.070703338
20170929,0.071173048
20171010,0.070626391
20171011,0.071368487
20171012,0.071407517
20171013,0.071524464
20171016,0.070902117
20171017,0.071525276
20171018,0.071913495
20171019,0.069950222
20171020,0.070862148
20171023,0.07501411
20171024,0.074369948
20171025,0.073836629
20171026,0.071587345
20171027,0.074633839
20171030,0.074140213
20171031,0.073302282
20171101,0.074101921
20171102,0.07375925
20171103,0.07375925
20171106,0.07375925
20171107,0.073683083
20171108,0.07311346
20171109,0.072704272
20171110,0.073582383
20171113,0.073932267
20171114,0.075242743
20171115,0.075693203
20171116,0.07603314
20171117,0.077716614
20171120,0.078153911
20171121,0.078153911
20171122,0.077862832
20171123,0.078299479
20171124,0.077863714
20171127,0.078299875
20171128,0.07862622
20171129,0.078481312
20171130,0.077113304
20171201,0.078990106
20171204,0.079815087
20171205,0.079492632
20171206,0.079886677
20171207,0.079564456
20171208,0.079815087
20171211,0.080495769
20171212,0.080066922
20171213,0.079420368
20171214,0.079420368
20171215,0.079276628
20171218,0.079276843
20171219,0.079599963
20171220,0.079599963
20171221,0.079599963
20171222,0.079528208
20171226,0.079492417
20171227,0.079635886
20171228,0.079886805
20180102,0.07988702
20180103,0.079635886
20180104,0.079528165
20180105,0.079528165
20180108,0.079528165
20180109,0.079528165
20180110,0.079528165
20180111,0.079600006
20180112,0.079492246
20180115,0.079492246
20180116,0.079492246
20180117,0.079492246
20180118,0.079564114
20180119,0.079456314
20180122,0.079456314
20180123,0.079456314
20180124,0.079384453
20180125,0.079492246
20180126,0.079492246
20180129,0.079420411
20180130,0.079528165
20180131,0.079528165
20180201,0.079528165
20180202,0.079528165
20180205,0.079528165
20180206,0.079528165
20180207,0.079528165
20180208,0.079528165
20180209,0.079528165
20180212,0.079528165
20180213,0.079528165
20180214,0.079528165
20180219,0.079528165
20180220,0.079456357
20180221,0.079564071
20180222,0.079564071
20180223,0.079564071
20180226,0.079635886
20180227,0.079528165
20180228,0.079528165
20180302,0.079528165
20180305,0.079528165
20180306,0.079528165
20180307,0.079456357
20180308,0.079564071
20180309,0.079564071
20180312,0.07942054
20180313,0.079635843
20180314,0.079635843
20180315,0.079635843
20180316,0.079635843
20180319,0.079420755
20180320,0.079671752
20180321,0.079779231
20180322,0.07992258
20180323,0.079707563
20180326,0.079707563
20180327,0.079707563
20180328,0.079707563
20180329,0.079277999
20180330,0.079850888
20180402,0.080029698
20180403,0.079922409
20180404,0.079922409
20180405,0.079922409
20180406,0.079922409
20180409,0.079850888
20180410,0.079958171
20180411,0.079958171
20180412,0.079958171
20180413,0.079958171
20180416,0.079672392
20180417,0.080029698
20180418,0.07999409
20180419,0.080208141
20180420,0.080136828
20180423,0.080030037
20180424,0.080350695
20180425,0.080137166
20180426,0.080457476
20180427,0.080457476
20180430,0.080457476
20180502,0.080457476
20180503,0.080457476
20180504,0.080457476
20180508,0.080386344
20180509,0.080493043
20180510,0.080493043
20180511,0.080493043
20180514,0.080421937
20180515,0.080457518
20180516,0.08056414
20180517,0.08056414
20180518,0.08056414
20180521,0.080138302
20180523,0.080352205
20180524,0.081060424
20180525,0.080883482
20180528,0.080848181
20180529,0.081060382
20180530,0.081060382
20180531,0.081060382
20180601,0.081060382
20180604,0.080848389
20180605,0.080884106
20180607,0.081237047
20180608,0.081342828
20180611,0.081201872
20180612,0.081131731
20180614,0.080852141
20180615,0.081905297
20180618,0.081695116
20180619,0.082010402
20180620,0.082010402
20180621,0.082080451
20180622,0.08197538
20180625,0.081905338
20180626,0.081800446
20180627,0.082115396
20180628,0.082115396
20180629,0.082115396
20180702,0.082045453
20180703,0.082080451
20180704,0.08232521
20180705,0.082255376
20180706,0.082045413
20180709,0.082045413
20180710,0.082045413
20180711,0.08225558
20180712,0.081380696
20180713,0.08215041
20180716,0.082325088
20180717,0.082220278
20180718,0.082290177
20180719,0.082185329
20180720,0.082395198
20180723,0.082080411
20180724,0.082080411
20180725,0.082080411
20180726,0.082290503
20180727,0.081835327
20180730,0.081835531
20180731,0.082150369
20180801,0.082220318
20180802,0.082255376
20180803,0.082185492
20180806,0.082185697
20180807,0.082291608
20180808,0.081800243
20180809,0.081659654
20180810,0.081624506
20180813,0.081589345
20180814,0.081483747
20180816,0.081554172
20180817,0.081448536
20180820,0.081448536
20180821,0.081518987
20180822,0.081413313
20180823,0.081413313
20180824,0.081413313
20180827,0.081695408
20180828,0.081272293
20180829,0.081272293
20180830,0.080990307
20180831,0.082261149
20180903,0.081131236
20180904,0.080918854
20180905,0.080918854
20180906,0.080706556
20180907,0.081025019
20180910,0.081166561
20180911,0.081095899
20180912,0.080954297
20180913,0.080777164
20180914,0.08088344
20180917,0.08088344
20180918,0.08088344
20180919,0.08088344
20180920,0.080176656
20180921,0.081237006
20180927,0.080673347
20180928,0.081097218
20181001,0.081589468
20181002,0.081800079
20181004,0.081449562
20181005,0.081835327
20181008,0.081556131
20181010,0.082220318
20181011,0.082325047
20181012,0.081698036
20181015,0.082082991
20181016,0.082086187
20181017,0.082642664
20181018,0.083745877
20181019,0.083642569
20181022,0.083642569
20181023,0.083642569
20181024,0.083642569
20181025,0.083573703
20181026,0.083677004
20181029,0.084713324
20181030,0.0828135
20181031,0.083401228
20181101,0.083366697
20181102,0.083193859
20181105,0.08392092
20181106,0.083194179
20181107,0.083229411
20181108,0.082708252
20181109,0.082777806
20181112,0.082673477
20181113,0.082673477
20181114,0.082673477
20181115,0.082673477
20181116,0.082673477
20181119,0.082673477
20181120,0.082326054
20181121,0.082154384
20181122,0.082710204
20181123,0.082884481
20181126,0.083780275
20181127,0.083952679
20181128,0.083263623
20181129,0.083333099
20181130,0.075682801
20181203,0.087889391
20181204,0.087988277
20181205,0.087988277
20181206,0.087988277
20181207,0.087988277
20181210,0.088186147
20181211,0.08795535
20181212,0.08785636
20181213,0.08785636
20181214,0.087988421
20181217,0.087922485
20181218,0.087790371
20181219,0.087757342
20181220,0.087658153
20181221,0.087658153
20181224,0.087459874
20181226,0.087691251
20181227,0.087724302
20181228,0.087823353
20190102,0.087823353
20190103,0.087823353
20190104,0.088087676
20190107,0.087823497
20190108,0.087757451
20190109,0.08769136
20190110,0.087492677
20190111,0.087492677
20190114,0.087426445
20190115,0.087459585
20190116,0.087360423
20190117,0.087525939
20190118,0.08759214
20190121,0.087658297
20190122,0.08785636
20190123,0.08785636
20190124,0.087790371
20190125,0.08775745
20190128,0.08775763
20190129,0.087856683
20190130,0.088218746
20190131,0.088120019
20190201,0.088120019
20190207,0.088449502
20190208,0.088219285
20190211,0.087823353
20190212,0.087823353
20190213,0.087823353
20190214,0.087823353
20190215,0.087823353
20190218,0.087823353
20190219,0.087823353
20190220,0.087823353
20190221,0.087559478
20190222,0.087955314
20190225,0.087889391
20190226,0.088054206
20190227,0.087955314
20190228,0.087955314
20190304,0.087889391
20190305,0.087856503
20190306,0.08805417
20190307,0.08805417
20190308,0.08805417
20190311,0.087922484
20190312,0.088120019
20190313,0.088120019
20190314,0.088120019
20190315,0.088120019
20190318,0.088120019
20190319,0.088251728
20190320,0.087856683
20190321,0.088152927
20190322,0.088218746
20190325,0.088120019
20190326,0.088120019
20190327,0.088251728
20190328,0.088449898
20190329,0.08785636
20190401,0.087790371
20190402,0.087889355
20190403,0.087889355
20190404,0.087889355
20190405,0.087889355
20190408,0.087889355
20190409,0.087889355
20190410,0.087889355
20190411,0.087889355
20190412,0.087889355
20190415,0.087823389
20190416,0.08792234
20190417,0.08792234
20190418,0.08792234
20190419,0.087856396
20190422,0.087955314
20190423,0.088087243
20190424,0.087889355
20190425,0.088087424
20190426,0.087790335
20190429,0.087988602
20190430,0.087955892
20190502,0.087426554
20190503,0.08762508
20190507,0.087889934
20190508,0.087890661
20190509,0.087692527
20190510,0.087360682
20190513,0.087161222
20190514,0.087462525
20190515,0.086895584
20190516,0.087199461
20190517,0.086125368
20190520,0.085923505
20190521,0.086395367
20190522,0.086025355
20190523,0.086196144
20190524,0.085248172
20190527,0.085553996
20190528,0.084942703
20190529,0.085555723
20190530,0.084636322
20190531,0.086903094
20190603,0.083711782
20190604,0.084023893
20190605,0.084901522
20190607,0.082535268
20190610,0.083346788
20190611,0.082191274
20190612,0.082341685
20190613,0.080493721
20190614,0.080208311
20190617,0.080136956
20190618,0.079922409
20190619,0.079922409
20190620,0.080065549
20190621,0.079850846
20190624,0.079850846
20190625,0.079564755
20190626,0.07999392
20190627,0.07999392
20190628,0.07999392
20190701,0.080136956
20190702,0.080065549
20190703,0.079922452
20190704,0.079815045
20190705,0.079958342
20190708,0.079743403
20190709,0.079743403
20190710,0.079743403
20190711,0.080102158
20190712,0.079635886
20190715,0.079671882
20190716,0.079744092
20190717,0.080395995
20190718,0.080664582
20190719,0.078852162
20190722,0.077386152
20190723,0.077865006
20190724,0.0782398
20190725,0.077395102
20190726,0.07628037
20190729,0.075907505
20190730,0.075983554
20190731,0.075797914
20190801,0.075046081
20190802,0.077480652
20190805,0.076189599
20190806,0.072378635
20190807,0.072495836
20190808,0.071874667
20190809,0.071991512
20190812,0.071875074
20190813,0.072227642
20190814,0.071251301
20190816,0.071682761
20190819,0.071409999
20190820,0.070899677
20190821,0.070663667
20190822,0.070862173
20190823,0.069952865
20190826,0.070547053
20190827,0.069675356
20190828,0.070071782
20190829,0.069992626
20190830,0.069754559
20190902,0.069595877
20190903,0.069833909
20190904,0.069754612
20190905,0.069715071
20190906,0.069557222
20190909,0.070705083
20190910,0.0702705
20190911,0.069675144
20190916,0.069675144
20190917,0.069913672
20190918,0.069555901
20190919,0.069715073
20190920,0.069476324
20190923,0.069476324
20190924,0.069396735
20190925,0.069436564
20190926,0.069555901
20190927,0.069555901
20190930,0.069715073
20191001,0.069476324
20191002,0.069874891
20191004,0.070880941
20191007,0.068476073
20191008,0.068476073
20191010,0.068476073
20191011,0.068476073
20191014,0.068717564
20191015,0.068355348
20191016,0.068355348
20191017,0.068033555
20191018,0.068355566
20191021,0.067875354
20191022,0.069037535
20191023,0.068757399
20191024,0.068677812
20191025,0.068678885
20191028,0.068760608
20191029,0.06971486
20191030,0.069873772
20191031,0.069635413
20191101,0.070033328
20191104,0.069595878
20191105,0.069675999
20191106,0.06919729
20191107,0.06919729
20191108,0.069277149
20191111,0.068838211
20191112,0.068759809
20191113,0.069595665
20191114,0.069357315
20191115,0.06971486
20191118,0.069635466
20191119,0.069595877
20191120,0.069596141
20191121,0.069873612
20191122,0.070071623
20191125,0.069952812
20191126,0.069873612
20191127,0.069992414
20191128,0.069992414
20191129,0.070309496
20191202,0.069833909
20191203,0.069913247
20191204,0.069794242
20191205,0.069794242
20191206,0.069953024
20191209,0.069873772
20191210,0.06939716
20191211,0.069754559
20191212,0.069675197
20191213,0.069556378
20191216,0.06975477
20191217,0.069675989
20191218,0.070229742
20191219,0.069874033
20191220,0.07022969
20191223,0.07022969
20191224,0.07022969
20191226,0.069992887
20191227,0.070269232
20191230,0.070387552
